#Method,IterScale,Repeat,Metric,Value,TreeName,Time
PGAS4K2PBF,4000.0,0,ConsensusLogLL,-1896.6375453505045,sim-1983759278.msf,863664
PGAS4K2PBF,4000.0,0,BestSampledLogLL,-Infinity,sim-1983759278.msf,863664
PGAS4K2PBF,4000.0,0,PartitionMetric,8.0,sim-1983759278.msf,863664
PGAS4K2PBF,4000.0,0,RobinsonFouldsMetric,0.11117134893447143,sim-1983759278.msf,863664
PGAS4K2PBF,4000.0,0,KuhnerFelsenstein,9.88206519891844E-4,sim-1983759278.msf,863664
PGAS4K2PBF,4000.0,1,ConsensusLogLL,-1950.142790251444,sim-1983759278.msf,823736
PGAS4K2PBF,4000.0,1,BestSampledLogLL,-Infinity,sim-1983759278.msf,823736
PGAS4K2PBF,4000.0,1,PartitionMetric,10.0,sim-1983759278.msf,823736
PGAS4K2PBF,4000.0,1,RobinsonFouldsMetric,0.22668692047305367,sim-1983759278.msf,823736
PGAS4K2PBF,4000.0,1,KuhnerFelsenstein,0.005302195941946114,sim-1983759278.msf,823736
PGAS4K2PBF,4000.0,2,ConsensusLogLL,-1968.8305410421574,sim-1983759278.msf,645110
PGAS4K2PBF,4000.0,2,BestSampledLogLL,-Infinity,sim-1983759278.msf,645110
PGAS4K2PBF,4000.0,2,PartitionMetric,12.0,sim-1983759278.msf,645110
PGAS4K2PBF,4000.0,2,RobinsonFouldsMetric,0.28067842081553473,sim-1983759278.msf,645110
PGAS4K2PBF,4000.0,2,KuhnerFelsenstein,0.004326991185715303,sim-1983759278.msf,645110
PGAS4K2PBF,4000.0,3,ConsensusLogLL,-1904.0228582979548,sim-1983759278.msf,576379
PGAS4K2PBF,4000.0,3,BestSampledLogLL,-Infinity,sim-1983759278.msf,576379
PGAS4K2PBF,4000.0,3,PartitionMetric,4.0,sim-1983759278.msf,576379
PGAS4K2PBF,4000.0,3,RobinsonFouldsMetric,0.1677471063980868,sim-1983759278.msf,576379
PGAS4K2PBF,4000.0,3,KuhnerFelsenstein,0.002030328345767819,sim-1983759278.msf,576379
PGAS4K2PBF,4000.0,4,ConsensusLogLL,-1901.0087256557815,sim-1983759278.msf,571274
PGAS4K2PBF,4000.0,4,BestSampledLogLL,-Infinity,sim-1983759278.msf,571274
PGAS4K2PBF,4000.0,4,PartitionMetric,10.0,sim-1983759278.msf,571274
PGAS4K2PBF,4000.0,4,RobinsonFouldsMetric,0.12973823722252956,sim-1983759278.msf,571274
PGAS4K2PBF,4000.0,4,KuhnerFelsenstein,0.0010839236352385003,sim-1983759278.msf,571274
PGAS4K2PBF,4000.0,5,ConsensusLogLL,-1906.1507284212826,sim-1983759278.msf,576385
PGAS4K2PBF,4000.0,5,BestSampledLogLL,-Infinity,sim-1983759278.msf,576385
PGAS4K2PBF,4000.0,5,PartitionMetric,10.0,sim-1983759278.msf,576385
PGAS4K2PBF,4000.0,5,RobinsonFouldsMetric,0.14893655434460482,sim-1983759278.msf,576385
PGAS4K2PBF,4000.0,5,KuhnerFelsenstein,0.0013046444019957557,sim-1983759278.msf,576385
PGAS4K2PBF,4000.0,6,ConsensusLogLL,-1910.239340024403,sim-1983759278.msf,586650
PGAS4K2PBF,4000.0,6,BestSampledLogLL,-Infinity,sim-1983759278.msf,586650
PGAS4K2PBF,4000.0,6,PartitionMetric,10.0,sim-1983759278.msf,586650
PGAS4K2PBF,4000.0,6,RobinsonFouldsMetric,0.16397137767540065,sim-1983759278.msf,586650
PGAS4K2PBF,4000.0,6,KuhnerFelsenstein,0.001405182658162556,sim-1983759278.msf,586650
PGAS4K2PBF,4000.0,7,ConsensusLogLL,-1912.3326312862066,sim-1983759278.msf,561786
PGAS4K2PBF,4000.0,7,BestSampledLogLL,-Infinity,sim-1983759278.msf,561786
PGAS4K2PBF,4000.0,7,PartitionMetric,12.0,sim-1983759278.msf,561786
PGAS4K2PBF,4000.0,7,RobinsonFouldsMetric,0.13587690295503968,sim-1983759278.msf,561786
PGAS4K2PBF,4000.0,7,KuhnerFelsenstein,9.467662194624347E-4,sim-1983759278.msf,561786
PGAS4K2PBF,4000.0,8,ConsensusLogLL,-1908.5050881939942,sim-1983759278.msf,562006
PGAS4K2PBF,4000.0,8,BestSampledLogLL,-Infinity,sim-1983759278.msf,562006
PGAS4K2PBF,4000.0,8,PartitionMetric,6.0,sim-1983759278.msf,562006
PGAS4K2PBF,4000.0,8,RobinsonFouldsMetric,0.18617819600041885,sim-1983759278.msf,562006
PGAS4K2PBF,4000.0,8,KuhnerFelsenstein,0.002298024083873699,sim-1983759278.msf,562006
PGAS4K2PBF,4000.0,9,ConsensusLogLL,-1889.987483280348,sim-1983759278.msf,564259
PGAS4K2PBF,4000.0,9,BestSampledLogLL,-Infinity,sim-1983759278.msf,564259
PGAS4K2PBF,4000.0,9,PartitionMetric,6.0,sim-1983759278.msf,564259
PGAS4K2PBF,4000.0,9,RobinsonFouldsMetric,0.12480935872004965,sim-1983759278.msf,564259
PGAS4K2PBF,4000.0,9,KuhnerFelsenstein,0.0010976093009327722,sim-1983759278.msf,564259
