#Method,IterScale,Repeat,Metric,Value,TreeName,Time
PGAS4K2PBF,4000.0,0,ConsensusLogLL,-2781.0651900367093,sim--706515689.msf,1061846
PGAS4K2PBF,4000.0,0,BestSampledLogLL,-Infinity,sim--706515689.msf,1061846
PGAS4K2PBF,4000.0,0,PartitionMetric,8.0,sim--706515689.msf,1061846
PGAS4K2PBF,4000.0,0,RobinsonFouldsMetric,0.21006085674634764,sim--706515689.msf,1061846
PGAS4K2PBF,4000.0,0,KuhnerFelsenstein,0.002293528830605581,sim--706515689.msf,1061846
PGAS4K2PBF,4000.0,1,ConsensusLogLL,-2685.9267168430424,sim--706515689.msf,1015727
PGAS4K2PBF,4000.0,1,BestSampledLogLL,-Infinity,sim--706515689.msf,1015727
PGAS4K2PBF,4000.0,1,PartitionMetric,2.0,sim--706515689.msf,1015727
PGAS4K2PBF,4000.0,1,RobinsonFouldsMetric,0.18071829640221143,sim--706515689.msf,1015727
PGAS4K2PBF,4000.0,1,KuhnerFelsenstein,0.001896012980683747,sim--706515689.msf,1015727
PGAS4K2PBF,4000.0,2,ConsensusLogLL,-2779.0446773014883,sim--706515689.msf,1018351
PGAS4K2PBF,4000.0,2,BestSampledLogLL,-Infinity,sim--706515689.msf,1018351
PGAS4K2PBF,4000.0,2,PartitionMetric,6.0,sim--706515689.msf,1018351
PGAS4K2PBF,4000.0,2,RobinsonFouldsMetric,0.17414351600057237,sim--706515689.msf,1018351
PGAS4K2PBF,4000.0,2,KuhnerFelsenstein,0.0018080357175678235,sim--706515689.msf,1018351
PGAS4K2PBF,4000.0,3,ConsensusLogLL,-2687.3140156255768,sim--706515689.msf,1024634
PGAS4K2PBF,4000.0,3,BestSampledLogLL,-Infinity,sim--706515689.msf,1024634
PGAS4K2PBF,4000.0,3,PartitionMetric,2.0,sim--706515689.msf,1024634
PGAS4K2PBF,4000.0,3,RobinsonFouldsMetric,0.17140668635753073,sim--706515689.msf,1024634
PGAS4K2PBF,4000.0,3,KuhnerFelsenstein,0.001523086616247788,sim--706515689.msf,1024634
PGAS4K2PBF,4000.0,4,ConsensusLogLL,-2684.6446931057,sim--706515689.msf,1015263
PGAS4K2PBF,4000.0,4,BestSampledLogLL,-Infinity,sim--706515689.msf,1015263
PGAS4K2PBF,4000.0,4,PartitionMetric,2.0,sim--706515689.msf,1015263
PGAS4K2PBF,4000.0,4,RobinsonFouldsMetric,0.17498587957959186,sim--706515689.msf,1015263
PGAS4K2PBF,4000.0,4,KuhnerFelsenstein,0.0018397690557913282,sim--706515689.msf,1015263
PGAS4K2PBF,4000.0,5,ConsensusLogLL,-2848.607126290439,sim--706515689.msf,1017766
PGAS4K2PBF,4000.0,5,BestSampledLogLL,-Infinity,sim--706515689.msf,1017766
PGAS4K2PBF,4000.0,5,PartitionMetric,10.0,sim--706515689.msf,1017766
PGAS4K2PBF,4000.0,5,RobinsonFouldsMetric,0.21596576382305466,sim--706515689.msf,1017766
PGAS4K2PBF,4000.0,5,KuhnerFelsenstein,0.0029920859415330982,sim--706515689.msf,1017766
PGAS4K2PBF,4000.0,6,ConsensusLogLL,-2729.4102695077745,sim--706515689.msf,1016795
PGAS4K2PBF,4000.0,6,BestSampledLogLL,-Infinity,sim--706515689.msf,1016795
PGAS4K2PBF,4000.0,6,PartitionMetric,4.0,sim--706515689.msf,1016795
PGAS4K2PBF,4000.0,6,RobinsonFouldsMetric,0.23908858772343183,sim--706515689.msf,1016795
PGAS4K2PBF,4000.0,6,KuhnerFelsenstein,0.003506142641699317,sim--706515689.msf,1016795
PGAS4K2PBF,4000.0,7,ConsensusLogLL,-2703.65050193971,sim--706515689.msf,1018324
PGAS4K2PBF,4000.0,7,BestSampledLogLL,-Infinity,sim--706515689.msf,1018324
PGAS4K2PBF,4000.0,7,PartitionMetric,6.0,sim--706515689.msf,1018324
PGAS4K2PBF,4000.0,7,RobinsonFouldsMetric,0.16337093725670795,sim--706515689.msf,1018324
PGAS4K2PBF,4000.0,7,KuhnerFelsenstein,0.001670452413657567,sim--706515689.msf,1018324
PGAS4K2PBF,4000.0,8,ConsensusLogLL,-2746.1960446932862,sim--706515689.msf,1024687
PGAS4K2PBF,4000.0,8,BestSampledLogLL,-Infinity,sim--706515689.msf,1024687
PGAS4K2PBF,4000.0,8,PartitionMetric,6.0,sim--706515689.msf,1024687
PGAS4K2PBF,4000.0,8,RobinsonFouldsMetric,0.225934838254804,sim--706515689.msf,1024687
PGAS4K2PBF,4000.0,8,KuhnerFelsenstein,0.0025703027608677343,sim--706515689.msf,1024687
PGAS4K2PBF,4000.0,9,ConsensusLogLL,-2754.9633916766306,sim--706515689.msf,1026424
PGAS4K2PBF,4000.0,9,BestSampledLogLL,-Infinity,sim--706515689.msf,1026424
PGAS4K2PBF,4000.0,9,PartitionMetric,6.0,sim--706515689.msf,1026424
PGAS4K2PBF,4000.0,9,RobinsonFouldsMetric,0.20638296211216933,sim--706515689.msf,1026424
PGAS4K2PBF,4000.0,9,KuhnerFelsenstein,0.0026698606699604084,sim--706515689.msf,1026424
