#Method,IterScale,Repeat,Metric,Value,TreeName,Time
PGAS4K2PBF,4000.0,0,ConsensusLogLL,-2694.390014864506,sim--706515689.msf,2156957
PGAS4K2PBF,4000.0,0,BestSampledLogLL,-Infinity,sim--706515689.msf,2156957
PGAS4K2PBF,4000.0,0,PartitionMetric,4.0,sim--706515689.msf,2156957
PGAS4K2PBF,4000.0,0,RobinsonFouldsMetric,0.16017025733788,sim--706515689.msf,2156957
PGAS4K2PBF,4000.0,0,KuhnerFelsenstein,0.0013184371876873607,sim--706515689.msf,2156957
PGAS4K2PBF,4000.0,1,ConsensusLogLL,-2691.3542410362797,sim--706515689.msf,2142600
PGAS4K2PBF,4000.0,1,BestSampledLogLL,-Infinity,sim--706515689.msf,2142600
PGAS4K2PBF,4000.0,1,PartitionMetric,4.0,sim--706515689.msf,2142600
PGAS4K2PBF,4000.0,1,RobinsonFouldsMetric,0.1430758606179878,sim--706515689.msf,2142600
PGAS4K2PBF,4000.0,1,KuhnerFelsenstein,0.001043881476201536,sim--706515689.msf,2142600
PGAS4K2PBF,4000.0,2,ConsensusLogLL,-2692.699546040706,sim--706515689.msf,2152240
PGAS4K2PBF,4000.0,2,BestSampledLogLL,-Infinity,sim--706515689.msf,2152240
PGAS4K2PBF,4000.0,2,PartitionMetric,6.0,sim--706515689.msf,2152240
PGAS4K2PBF,4000.0,2,RobinsonFouldsMetric,0.12833470535107744,sim--706515689.msf,2152240
PGAS4K2PBF,4000.0,2,KuhnerFelsenstein,0.0010123046366532825,sim--706515689.msf,2152240
PGAS4K2PBF,4000.0,3,ConsensusLogLL,-2754.9795365076907,sim--706515689.msf,2122604
PGAS4K2PBF,4000.0,3,BestSampledLogLL,-Infinity,sim--706515689.msf,2122604
PGAS4K2PBF,4000.0,3,PartitionMetric,6.0,sim--706515689.msf,2122604
PGAS4K2PBF,4000.0,3,RobinsonFouldsMetric,0.23092678964480995,sim--706515689.msf,2122604
PGAS4K2PBF,4000.0,3,KuhnerFelsenstein,0.0040358678831522304,sim--706515689.msf,2122604
PGAS4K2PBF,4000.0,4,ConsensusLogLL,-2688.8717554074274,sim--706515689.msf,2151338
PGAS4K2PBF,4000.0,4,BestSampledLogLL,-Infinity,sim--706515689.msf,2151338
PGAS4K2PBF,4000.0,4,PartitionMetric,4.0,sim--706515689.msf,2151338
PGAS4K2PBF,4000.0,4,RobinsonFouldsMetric,0.1386695003656852,sim--706515689.msf,2151338
PGAS4K2PBF,4000.0,4,KuhnerFelsenstein,9.510793725408533E-4,sim--706515689.msf,2151338
PGAS4K2PBF,4000.0,5,ConsensusLogLL,-2688.1521842338625,sim--706515689.msf,2147796
PGAS4K2PBF,4000.0,5,BestSampledLogLL,-Infinity,sim--706515689.msf,2147796
PGAS4K2PBF,4000.0,5,PartitionMetric,4.0,sim--706515689.msf,2147796
PGAS4K2PBF,4000.0,5,RobinsonFouldsMetric,0.14046608586735965,sim--706515689.msf,2147796
PGAS4K2PBF,4000.0,5,KuhnerFelsenstein,0.0010001653233854297,sim--706515689.msf,2147796
PGAS4K2PBF,4000.0,6,ConsensusLogLL,-2744.4828291286394,sim--706515689.msf,2150446
PGAS4K2PBF,4000.0,6,BestSampledLogLL,-Infinity,sim--706515689.msf,2150446
PGAS4K2PBF,4000.0,6,PartitionMetric,8.0,sim--706515689.msf,2150446
PGAS4K2PBF,4000.0,6,RobinsonFouldsMetric,0.14803728965402693,sim--706515689.msf,2150446
PGAS4K2PBF,4000.0,6,KuhnerFelsenstein,0.001396051450914004,sim--706515689.msf,2150446
PGAS4K2PBF,4000.0,7,ConsensusLogLL,-2737.8216071397096,sim--706515689.msf,2155492
PGAS4K2PBF,4000.0,7,BestSampledLogLL,-Infinity,sim--706515689.msf,2155492
PGAS4K2PBF,4000.0,7,PartitionMetric,6.0,sim--706515689.msf,2155492
PGAS4K2PBF,4000.0,7,RobinsonFouldsMetric,0.16342957134156866,sim--706515689.msf,2155492
PGAS4K2PBF,4000.0,7,KuhnerFelsenstein,0.0014764065014053473,sim--706515689.msf,2155492
PGAS4K2PBF,4000.0,8,ConsensusLogLL,-2716.5446233870152,sim--706515689.msf,2154182
PGAS4K2PBF,4000.0,8,BestSampledLogLL,-Infinity,sim--706515689.msf,2154182
PGAS4K2PBF,4000.0,8,PartitionMetric,4.0,sim--706515689.msf,2154182
PGAS4K2PBF,4000.0,8,RobinsonFouldsMetric,0.1488628811257967,sim--706515689.msf,2154182
PGAS4K2PBF,4000.0,8,KuhnerFelsenstein,0.0014572983358490659,sim--706515689.msf,2154182
PGAS4K2PBF,4000.0,9,ConsensusLogLL,-2673.1583370083745,sim--706515689.msf,2162762
PGAS4K2PBF,4000.0,9,BestSampledLogLL,-Infinity,sim--706515689.msf,2162762
PGAS4K2PBF,4000.0,9,PartitionMetric,2.0,sim--706515689.msf,2162762
PGAS4K2PBF,4000.0,9,RobinsonFouldsMetric,0.11045208692623404,sim--706515689.msf,2162762
PGAS4K2PBF,4000.0,9,KuhnerFelsenstein,7.766927080383846E-4,sim--706515689.msf,2162762
