#Method,IterScale,Repeat,Metric,Value,TreeName,Time
PGAS4K2PBF,5000.0,0,ConsensusLogLL,-4767.240450591846,fish.msf,32600729
PGAS4K2PBF,5000.0,0,BestSampledLogLL,-Infinity,fish.msf,32600729
PGAS4K2PBF,5000.0,0,PartitionMetric,14.0,fish.msf,32600729
PGAS4K2PBF,5000.0,0,RobinsonFouldsMetric,0.37592,fish.msf,32600729
PGAS4K2PBF,5000.0,0,KuhnerFelsenstein,0.009707313000000002,fish.msf,32600729
PGAS4K2PBF,5000.0,1,ConsensusLogLL,-4696.337678243099,fish.msf,32648223
PGAS4K2PBF,5000.0,1,BestSampledLogLL,-Infinity,fish.msf,32648223
PGAS4K2PBF,5000.0,1,PartitionMetric,14.0,fish.msf,32648223
PGAS4K2PBF,5000.0,1,RobinsonFouldsMetric,0.37763,fish.msf,32648223
PGAS4K2PBF,5000.0,1,KuhnerFelsenstein,0.008229134499999999,fish.msf,32648223
PGAS4K2PBF,5000.0,2,ConsensusLogLL,-4746.366058284124,fish.msf,32628616
PGAS4K2PBF,5000.0,2,BestSampledLogLL,-Infinity,fish.msf,32628616
PGAS4K2PBF,5000.0,2,PartitionMetric,14.0,fish.msf,32628616
PGAS4K2PBF,5000.0,2,RobinsonFouldsMetric,0.34864999999999996,fish.msf,32628616
PGAS4K2PBF,5000.0,2,KuhnerFelsenstein,0.0079544125,fish.msf,32628616
