#Method,IterScale,Repeat,Metric,Value,TreeName,Time
PGS4K2PBF,5000.0,0,ConsensusLogLL,-4712.669039445783,fish.msf,26357820
PGS4K2PBF,5000.0,0,BestSampledLogLL,-Infinity,fish.msf,26357820
PGS4K2PBF,5000.0,0,PartitionMetric,12.0,fish.msf,26357820
PGS4K2PBF,5000.0,0,RobinsonFouldsMetric,0.34391000000000005,fish.msf,26357820
PGS4K2PBF,5000.0,0,KuhnerFelsenstein,0.0075730313000000014,fish.msf,26357820
PGS4K2PBF,5000.0,1,ConsensusLogLL,-4748.014192868532,fish.msf,26655436
PGS4K2PBF,5000.0,1,BestSampledLogLL,-Infinity,fish.msf,26655436
PGS4K2PBF,5000.0,1,PartitionMetric,14.0,fish.msf,26655436
PGS4K2PBF,5000.0,1,RobinsonFouldsMetric,0.33000000000000007,fish.msf,26655436
PGS4K2PBF,5000.0,1,KuhnerFelsenstein,0.0075172484000000026,fish.msf,26655436
PGS4K2PBF,5000.0,2,ConsensusLogLL,-4790.506838341415,fish.msf,27066664
PGS4K2PBF,5000.0,2,BestSampledLogLL,-Infinity,fish.msf,27066664
PGS4K2PBF,5000.0,2,PartitionMetric,14.0,fish.msf,27066664
PGS4K2PBF,5000.0,2,RobinsonFouldsMetric,0.37685,fish.msf,27066664
PGS4K2PBF,5000.0,2,KuhnerFelsenstein,0.0085386275,fish.msf,27066664
PGS4K2PBF,5000.0,3,ConsensusLogLL,-4705.989354587839,fish.msf,30184371
PGS4K2PBF,5000.0,3,BestSampledLogLL,-Infinity,fish.msf,30184371
PGS4K2PBF,5000.0,3,PartitionMetric,14.0,fish.msf,30184371
PGS4K2PBF,5000.0,3,RobinsonFouldsMetric,0.35645000000000004,fish.msf,30184371
PGS4K2PBF,5000.0,3,KuhnerFelsenstein,0.007574957500000001,fish.msf,30184371
PGS4K2PBF,5000.0,4,ConsensusLogLL,-4733.627657044997,fish.msf,26081643
PGS4K2PBF,5000.0,4,BestSampledLogLL,-Infinity,fish.msf,26081643
PGS4K2PBF,5000.0,4,PartitionMetric,14.0,fish.msf,26081643
PGS4K2PBF,5000.0,4,RobinsonFouldsMetric,0.34018,fish.msf,26081643
PGS4K2PBF,5000.0,4,KuhnerFelsenstein,0.008130857,fish.msf,26081643
PGS4K2PBF,5000.0,5,ConsensusLogLL,-4747.502133825899,fish.msf,27068312
PGS4K2PBF,5000.0,5,BestSampledLogLL,-Infinity,fish.msf,27068312
PGS4K2PBF,5000.0,5,PartitionMetric,14.0,fish.msf,27068312
PGS4K2PBF,5000.0,5,RobinsonFouldsMetric,0.3635999999999999,fish.msf,27068312
PGS4K2PBF,5000.0,5,KuhnerFelsenstein,0.007816435,fish.msf,27068312
PGS4K2PBF,5000.0,6,ConsensusLogLL,-4745.4485715409755,fish.msf,26992812
PGS4K2PBF,5000.0,6,BestSampledLogLL,-Infinity,fish.msf,26992812
PGS4K2PBF,5000.0,6,PartitionMetric,14.0,fish.msf,26992812
PGS4K2PBF,5000.0,6,RobinsonFouldsMetric,0.36663,fish.msf,26992812
PGS4K2PBF,5000.0,6,KuhnerFelsenstein,0.008175920699999999,fish.msf,26992812
PGS4K2PBF,5000.0,7,ConsensusLogLL,-4758.240575629092,fish.msf,26967454
PGS4K2PBF,5000.0,7,BestSampledLogLL,-Infinity,fish.msf,26967454
PGS4K2PBF,5000.0,7,PartitionMetric,14.0,fish.msf,26967454
PGS4K2PBF,5000.0,7,RobinsonFouldsMetric,0.34230000000000005,fish.msf,26967454
PGS4K2PBF,5000.0,7,KuhnerFelsenstein,0.008092460000000001,fish.msf,26967454
PGS4K2PBF,5000.0,8,ConsensusLogLL,-4712.512591852471,fish.msf,27057354
PGS4K2PBF,5000.0,8,BestSampledLogLL,-Infinity,fish.msf,27057354
PGS4K2PBF,5000.0,8,PartitionMetric,14.0,fish.msf,27057354
PGS4K2PBF,5000.0,8,RobinsonFouldsMetric,0.3706,fish.msf,27057354
PGS4K2PBF,5000.0,8,KuhnerFelsenstein,0.008715120000000002,fish.msf,27057354
